ProduktNR,Kontotyp,Art,Year,Amount,ProduktbereichNR,ProduktgruppeNR,Produkt,Produktbereich,Produktgruppe
5501010,Verlust,Ergebnis,2013,8406260.95,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Ertrag,Ergebnis,2013,402811.84,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Aufwendung,Ergebnis,2013,325330.17,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Gewinn,Ergebnis,2013,77481.67,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Ertrag,Ergebnis,2013,34357.06,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Aufwendung,Ergebnis,2013,377900.97,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Verlust,Ergebnis,2013,343543.91,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501040,Ertrag,Ergebnis,2013,139516.09,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5501040,Aufwendung,Ergebnis,2013,851092.78,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5501040,Verlust,Ergebnis,2013,711576.69,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5502010,Ertrag,Ergebnis,2013,266646.56,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5502010,Aufwendung,Ergebnis,2013,1696139.19,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5502010,Verlust,Ergebnis,2013,1429492.63,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5503010,Ertrag,Ergebnis,2013,476457.75,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5503010,Aufwendung,Ergebnis,2013,2116712.00,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5503010,Verlust,Ergebnis,2013,1640254.25,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5504010,Ertrag,Ergebnis,2013,557872.99,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5504010,Aufwendung,Ergebnis,2013,3603397.79,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5504010,Verlust,Ergebnis,2013,3045524.80,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5506010,Ertrag,Ergebnis,2013,358403.14,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5506010,Aufwendung,Ergebnis,2013,485313.42,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5506010,Verlust,Ergebnis,2013,126910.28,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5601010,Ertrag,Ergebnis,2013,-1204.97,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5601010,Aufwendung,Ergebnis,2013,163702.37,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5601010,Verlust,Ergebnis,2013,164907.34,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5602010,Ertrag,Ergebnis,2013,362065.79,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5602010,Aufwendung,Ergebnis,2013,1006303.99,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5602010,Verlust,Ergebnis,2013,644238.20,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5603010,Ertrag,Ergebnis,2013,23599.40,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5603010,Aufwendung,Ergebnis,2013,738022.86,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5603010,Verlust,Ergebnis,2013,714423.46,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5604010,Ertrag,Ergebnis,2013,293101.37,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5604010,Aufwendung,Ergebnis,2013,443923.92,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5604010,Verlust,Ergebnis,2013,150822.55,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5701010,Ertrag,Ergebnis,2013,122428.02,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5701010,Aufwendung,Ergebnis,2013,2082665.60,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5701010,Verlust,Ergebnis,2013,1960237.58,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5702010,Aufwendung,Ergebnis,2013,881823.65,57,5702,Stadtmarketing u. Wirtschaftskomm.,Wirtschaft und Tourismus,Stadtmarketing und Wirtschaftskomm.
5703010,Ertrag,Ergebnis,2013,106313.27,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5703010,Aufwendung,Ergebnis,2013,4340008.09,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5703010,Verlust,Ergebnis,2013,4233694.82,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5704010,Ertrag,Ergebnis,2013,2286800.31,57,5704,Sonstige Beteiligungen,Wirtschaft und Tourismus,Anteile an Unternehmen
5705010,Aufwendung,Ergebnis,2013,189895.08,57,5705,Bergische Entwicklungsagentur (BKZ),Wirtschaft und Tourismus,Bergische Entwicklungsargentur
5706010,Ertrag,Ergebnis,2013,206111.53,57,5706,Regionalagentur Bergisches Städtedreieck,Wirtschaft und Tourismus,Regionale Kooperationen
5706010,Aufwendung,Ergebnis,2013,527649.77,57,5706,Regionalagentur Bergisches Städtedreieck,Wirtschaft und Tourismus,Regionale Kooperationen
5706010,Verlust,Ergebnis,2013,321538.24,57,5706,Regionalagentur Bergisches Städtedreieck,Wirtschaft und Tourismus,Regionale Kooperationen
6101010,Ertrag,Ergebnis,2013,443820452.06,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101010,Aufwendung,Ergebnis,2013,43490536.46,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101010,Gewinn,Ergebnis,2013,400329915.60,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Ertrag,Ergebnis,2013,289168471.72,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Aufwendung,Ergebnis,2013,95819555.63,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Gewinn,Ergebnis,2013,193348916.09,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6104010,Ertrag,Ergebnis,2013,11248192.44,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104010,Aufwendung,Ergebnis,2013,17316296.72,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104010,Verlust,Ergebnis,2013,6068104.28,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Ertrag,Ergebnis,2013,7931089.16,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Aufwendung,Ergebnis,2013,32738024.04,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Verlust,Ergebnis,2013,24806934.88,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
7101010,Ertrag,Ergebnis,2013,43.61,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
7101010,Aufwendung,Ergebnis,2013,26729.23,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
7101010,Verlust,Ergebnis,2013,26685.62,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
1101010,Ertrag,Plan,2014,2649885.27,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1101010,Aufwendung,Plan,2014,2857975.25,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1101010,Verlust,Plan,2014,208089.98,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1102010,Ertrag,Plan,2014,196.32,11,1102,Bezirksvertretungen und Ehrenamt,Innere Verwaltung,Bezirksvertretungen
1102010,Aufwendung,Plan,2014,716578.33,11,1102,Bezirksvertretungen und Ehrenamt,Innere Verwaltung,Bezirksvertretungen
1102010,Verlust,Plan,2014,716382.01,11,1102,Bezirksvertretungen und Ehrenamt,Innere Verwaltung,Bezirksvertretungen
1103010,Ertrag,Plan,2014,142884.60,11,1103,Bürgerangelegenheiten und Bürgerservice,Innere Verwaltung,Verwaltungsführung
1103010,Aufwendung,Plan,2014,154116.21,11,1103,Bürgerangelegenheiten und Bürgerservice,Innere Verwaltung,Verwaltungsführung
1103010,Verlust,Plan,2014,11231.61,11,1103,Bürgerangelegenheiten und Bürgerservice,Innere Verwaltung,Verwaltungsführung
1103020,Ertrag,Plan,2014,846377.98,11,1103,Verwaltungsleitung / Steuerungsunterst.,Innere Verwaltung,Verwaltungsführung
1103020,Aufwendung,Plan,2014,912907.87,11,1103,Verwaltungsleitung / Steuerungsunterst.,Innere Verwaltung,Verwaltungsführung
1103020,Verlust,Plan,2014,66529.89,11,1103,Verwaltungsleitung / Steuerungsunterst.,Innere Verwaltung,Verwaltungsführung
1105010,Ertrag,Plan,2014,258259.12,11,1105,GBL und Steuerungsunterstützung GB1,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105010,Aufwendung,Plan,2014,278556.73,11,1105,GBL und Steuerungsunterstützung GB1,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105010,Verlust,Plan,2014,20297.61,11,1105,GBL und Steuerungsunterstützung GB1,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105030,Ertrag,Plan,2014,440386.01,11,1105,Steuer. Klimaschutz+Klimawandelanpassung,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105030,Aufwendung,Plan,2014,476092.05,11,1105,Steuer. Klimaschutz+Klimawandelanpassung,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105030,Verlust,Plan,2014,35706.04,11,1105,Steuer. Klimaschutz+Klimawandelanpassung,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1106010,Ertrag,Plan,2014,265526.13,11,1106,GBL und Steuerungsunterstützung GB2.1,Innere Verwaltung,Geschäftsbereichsleitung GB 2.1
1106010,Aufwendung,Plan,2014,286391.98,11,1106,GBL und Steuerungsunterstützung GB2.1,Innere Verwaltung,Geschäftsbereichsleitung GB 2.1
1106010,Verlust,Plan,2014,20865.85,11,1106,GBL und Steuerungsunterstützung GB2.1,Innere Verwaltung,Geschäftsbereichsleitung GB 2.1
1107010,Ertrag,Plan,2014,353332.78,11,1107,GBL und Steuerungsunterstützung GB2.2,Innere Verwaltung,Geschäftsbereichsleitung GB 2.2
1107010,Aufwendung,Plan,2014,381102.66,11,1107,GBL und Steuerungsunterstützung GB2.2,Innere Verwaltung,Geschäftsbereichsleitung GB 2.2
1107010,Verlust,Plan,2014,27769.88,11,1107,GBL und Steuerungsunterstützung GB2.2,Innere Verwaltung,Geschäftsbereichsleitung GB 2.2
1109010,Ertrag,Plan,2014,111344.90,11,1109,GBL und Steuerungsunterstützung GB4,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109010,Aufwendung,Plan,2014,120097.86,11,1109,GBL und Steuerungsunterstützung GB4,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109010,Verlust,Plan,2014,8752.96,11,1109,GBL und Steuerungsunterstützung GB4,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109040,Ertrag,Plan,2014,470638.08,11,1109,Zentrale Vergabestelle,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109040,Aufwendung,Plan,2014,487984.57,11,1109,Zentrale Vergabestelle,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109040,Verlust,Plan,2014,17346.49,11,1109,Zentrale Vergabestelle,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109050,Ertrag,Plan,2014,409966.21,11,1109,Zentrale Revision,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109050,Aufwendung,Plan,2014,443206.53,11,1109,Zentrale Revision,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109050,Verlust,Plan,2014,33240.32,11,1109,Zentrale Revision,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109060,Ertrag,Plan,2014,325483.32,11,1109,EUROPA-Förderung und Europabüro,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109060,Aufwendung,Plan,2014,351873.64,11,1109,EUROPA-Förderung und Europabüro,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109060,Verlust,Plan,2014,26390.32,11,1109,EUROPA-Förderung und Europabüro,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1110010,Ertrag,Plan,2014,312418.99,11,1110,Gleichstellung von Frau und Mann,Innere Verwaltung,Gleichstellung von Frau und Mann
1110010,Aufwendung,Plan,2014,336938.13,11,1110,Gleichstellung von Frau und Mann,Innere Verwaltung,Gleichstellung von Frau und Mann
1110010,Verlust,Plan,2014,24519.14,11,1110,Gleichstellung von Frau und Mann,Innere Verwaltung,Gleichstellung von Frau und Mann
1111010,Ertrag,Plan,2014,922940.52,11,1111,Gesamtpersonalrat,Innere Verwaltung,Beschäftigtenvertretung
1111010,Aufwendung,Plan,2014,995491.71,11,1111,Gesamtpersonalrat,Innere Verwaltung,Beschäftigtenvertretung
1111010,Verlust,Plan,2014,72551.19,11,1111,Gesamtpersonalrat,Innere Verwaltung,Beschäftigtenvertretung
1111020,Ertrag,Plan,2014,160368.13,11,1111,Gesamtschwerbehindertenvertretung,Innere Verwaltung,Beschäftigtenvertretung
1111020,Aufwendung,Plan,2014,172973.91,11,1111,Gesamtschwerbehindertenvertretung,Innere Verwaltung,Beschäftigtenvertretung
1111020,Verlust,Plan,2014,12605.78,11,1111,Gesamtschwerbehindertenvertretung,Innere Verwaltung,Beschäftigtenvertretung
1112010,Ertrag,Plan,2014,1542411.40,11,1112,Rechnungsprüfung,Innere Verwaltung,Rechnungsprüfung
1112010,Aufwendung,Plan,2014,1663620.56,11,1112,Rechnungsprüfung,Innere Verwaltung,Rechnungsprüfung
1112010,Verlust,Plan,2014,121209.16,11,1112,Rechnungsprüfung,Innere Verwaltung,Rechnungsprüfung
1112020,Ertrag,Plan,2014,205012.38,11,1112,Korruptionsbekämpfung und -prävention,Innere Verwaltung,Rechnungsprüfung
1112020,Aufwendung,Plan,2014,221128.67,11,1112,Korruptionsbekämpfung und -prävention,Innere Verwaltung,Rechnungsprüfung
1112020,Verlust,Plan,2014,16116.29,11,1112,Korruptionsbekämpfung und -prävention,Innere Verwaltung,Rechnungsprüfung
1113010,Ertrag,Plan,2014,391001.01,11,1113,Presse- und Öffentlichkeitsarbeit,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113010,Aufwendung,Plan,2014,421735.28,11,1113,Presse- und Öffentlichkeitsarbeit,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113010,Verlust,Plan,2014,30734.27,11,1113,Presse- und Öffentlichkeitsarbeit,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113020,Ertrag,Plan,2014,308938.55,11,1113,Repräsentationen / Städtepartnerschaften,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113020,Aufwendung,Plan,2014,333223.22,11,1113,Repräsentationen / Städtepartnerschaften,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113020,Verlust,Plan,2014,24284.67,11,1113,Repräsentationen / Städtepartnerschaften,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1114010,Ertrag,Plan,2014,389914.90,11,1114,Ausbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114010,Aufwendung,Plan,2014,418658.41,11,1114,Ausbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114010,Verlust,Plan,2014,28743.51,11,1114,Ausbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114020,Ertrag,Plan,2014,245034.84,11,1114,Kommunale Fortbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114020,Aufwendung,Plan,2014,562357.51,11,1114,Kommunale Fortbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114020,Verlust,Plan,2014,317322.67,11,1114,Kommunale Fortbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1115010,Ertrag,Plan,2014,928789.43,11,1115,Personalsteuerung und -recht,Innere Verwaltung,Personalmanagement
1115010,Aufwendung,Plan,2014,998341.42,11,1115,Personalsteuerung und -recht,Innere Verwaltung,Personalmanagement
1115010,Verlust,Plan,2014,69551.99,11,1115,Personalsteuerung und -recht,Innere Verwaltung,Personalmanagement
1115020,Ertrag,Plan,2014,1393004.35,11,1115,Personalbetreuung,Innere Verwaltung,Personalmanagement
1115020,Aufwendung,Plan,2014,1466437.90,11,1115,Personalbetreuung,Innere Verwaltung,Personalmanagement
1115020,Verlust,Plan,2014,73433.55,11,1115,Personalbetreuung,Innere Verwaltung,Personalmanagement
1115030,Ertrag,Plan,2014,490212.54,11,1115,Arbeitssicherheit / Gesundheitsschutz,Innere Verwaltung,Personalmanagement
1115030,Aufwendung,Plan,2014,516670.44,11,1115,Arbeitssicherheit / Gesundheitsschutz,Innere Verwaltung,Personalmanagement
1115030,Verlust,Plan,2014,26457.90,11,1115,Arbeitssicherheit / Gesundheitsschutz,Innere Verwaltung,Personalmanagement
1115040,Ertrag,Plan,2014,1588804.07,11,1115,Personalabrechnung,Innere Verwaltung,Personalmanagement
1115040,Aufwendung,Plan,2014,1632348.70,11,1115,Personalabrechnung,Innere Verwaltung,Personalmanagement
1115040,Verlust,Plan,2014,43544.63,11,1115,Personalabrechnung,Innere Verwaltung,Personalmanagement
1116010,Ertrag,Plan,2014,855039.48,11,1116,Haushaltsmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116010,Aufwendung,Plan,2014,922245.38,11,1116,Haushaltsmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116010,Verlust,Plan,2014,67205.90,11,1116,Haushaltsmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116020,Ertrag,Plan,2014,587870.34,11,1116,Controlling,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116020,Aufwendung,Plan,2014,634081.58,11,1116,Controlling,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116020,Verlust,Plan,2014,46211.24,11,1116,Controlling,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116030,Aufwendung,Plan,2014,436885.57,11,1116,Beteiligungsmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116040,Ertrag,Plan,2014,1204567.22,11,1116,Vermögensmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116040,Aufwendung,Plan,2014,1296858.97,11,1116,Vermögensmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116040,Verlust,Plan,2014,92291.75,11,1116,Vermögensmanagement,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116050,Ertrag,Plan,2014,7152589.22,11,1116,Finanzbuchhaltung,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116050,Aufwendung,Plan,2014,7659253.56,11,1116,Finanzbuchhaltung,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116050,Verlust,Plan,2014,506664.34,11,1116,Finanzbuchhaltung,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116080,Ertrag,Plan,2014,431452.28,11,1116,Steuern und sonstige Abgaben,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116080,Aufwendung,Plan,2014,3104615.78,11,1116,Steuern und sonstige Abgaben,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1116080,Verlust,Plan,2014,2673163.50,11,1116,Steuern und sonstige Abgaben,Innere Verwaltung,Finanzmanagement und Rechnungswesen
1117010,Ertrag,Plan,2014,3430780.79,11,1117,Informationstechnische Infrastruktur,Innere Verwaltung,Technik. Informationsverarbeitung
1117010,Aufwendung,Plan,2014,4422735.98,11,1117,Informationstechnische Infrastruktur,Innere Verwaltung,Technik. Informationsverarbeitung
1117010,Verlust,Plan,2014,991955.19,11,1117,Informationstechnische Infrastruktur,Innere Verwaltung,Technik. Informationsverarbeitung
1117020,Ertrag,Plan,2014,6296934.92,11,1117,Rechenzentrum,Innere Verwaltung,Technik. Informationsverarbeitung
1117020,Aufwendung,Plan,2014,6323365.33,11,1117,Rechenzentrum,Innere Verwaltung,Technik. Informationsverarbeitung
1117020,Verlust,Plan,2014,26430.41,11,1117,Rechenzentrum,Innere Verwaltung,Technik. Informationsverarbeitung
1117030,Ertrag,Plan,2014,3090018.72,11,1117,Client Management und Consulting,Innere Verwaltung,Technik. Informationsverarbeitung
1117030,Aufwendung,Plan,2014,3089163.22,11,1117,Client Management und Consulting,Innere Verwaltung,Technik. Informationsverarbeitung
1117030,Gewinn,Plan,2014,855.50,11,1117,Client Management und Consulting,Innere Verwaltung,Technik. Informationsverarbeitung
1117040,Ertrag,Plan,2014,220859.01,11,1117,IT-Steuerung und eGovernment,Innere Verwaltung,Technik. Informationsverarbeitung
1117040,Aufwendung,Plan,2014,238112.04,11,1117,IT-Steuerung und eGovernment,Innere Verwaltung,Technik. Informationsverarbeitung
1117040,Verlust,Plan,2014,17253.03,11,1117,IT-Steuerung und eGovernment,Innere Verwaltung,Technik. Informationsverarbeitung
1118010,Ertrag,Plan,2014,1468756.37,11,1118,CCC-SAP,Innere Verwaltung,Customer Competence Center
1118010,Aufwendung,Plan,2014,1519818.28,11,1118,CCC-SAP,Innere Verwaltung,Customer Competence Center
1118010,Verlust,Plan,2014,51061.91,11,1118,CCC-SAP,Innere Verwaltung,Customer Competence Center
1119010,Ertrag,Plan,2014,657532.97,11,1119,Rechtsangelegenheiten,Innere Verwaltung,Recht
1119010,Aufwendung,Plan,2014,780847.16,11,1119,Rechtsangelegenheiten,Innere Verwaltung,Recht
1119010,Verlust,Plan,2014,123314.19,11,1119,Rechtsangelegenheiten,Innere Verwaltung,Recht
1119020,Ertrag,Plan,2014,948415.16,11,1119,Versicherungsangelegenheiten d.Kommunen,Innere Verwaltung,Recht
1119020,Aufwendung,Plan,2014,1595303.79,11,1119,Versicherungsangelegenheiten d.Kommunen,Innere Verwaltung,Recht
1119020,Verlust,Plan,2014,646888.63,11,1119,Versicherungsangelegenheiten d.Kommunen,Innere Verwaltung,Recht
1120010,Ertrag,Plan,2014,30000.00,11,1120,Zentr. Beschaffungen d.Gesamtverwaltung,Innere Verwaltung,Zentrale Beschaffungen
1120010,Aufwendung,Plan,2014,253418.50,11,1120,Zentr. Beschaffungen d.Gesamtverwaltung,Innere Verwaltung,Zentrale Beschaffungen
1120010,Verlust,Plan,2014,223418.50,11,1120,Zentr. Beschaffungen d.Gesamtverwaltung,Innere Verwaltung,Zentrale Beschaffungen
1121010,Ertrag,Plan,2014,2081283.53,11,1121,Postdienst,Innere Verwaltung,Zentrale Dienste
